hour_of_day,cash_type,money,coffee_name,time_of_day,weekdaysort,weekday,monthsort,month_name,date,time,_year,_month,_day,season,season_astro
17,card,30.86,Americano with Milk,Night,7,Sunday,2,February,2025-02-16,2025-09-25 17:13:32.973,2025,2,16,Winter,Winter
17,card,30.86,Americano with Milk,Night,7,Sunday,2,February,2025-02-16,2025-09-25 17:44:32.781,2025,2,16,Winter,Winter
6,card,35.76,Cappuccino,Morning,1,Monday,2,February,2025-02-17,2025-09-25 06:50:04.455,2025,2,17,Winter,Winter
8,card,25.96,Americano,Morning,1,Monday,2,February,2025-02-17,2025-09-25 08:53:13.808,2025,2,17,Winter,Winter
9,card,25.96,Americano,Morning,1,Monday,2,February,2025-02-17,2025-09-25 09:00:55.147,2025,2,17,Winter,Winter
9,card,30.86,Americano with Milk,Morning,1,Monday,2,February,2025-02-17,2025-09-25 09:28:06.582,2025,2,17,Winter,Winter
9,card,35.76,Hot Chocolate,Morning,1,Monday,2,February,2025-02-17,2025-09-25 09:56:59.212,2025,2,17,Winter,Winter
10,card,30.86,Americano with Milk,Morning,1,Monday,2,February,2025-02-17,2025-09-25 10:20:12.065,2025,2,17,Winter,Winter
10,card,25.96,Americano,Morning,1,Monday,2,February,2025-02-17,2025-09-25 10:44:48.005,2025,2,17,Winter,Winter
11,card,30.86,Americano with Milk,Morning,1,Monday,2,February,2025-02-17,2025-09-25 11:53:58.611,2025,2,17,Winter,Winter
11,card,21.06,Espresso,Morning,1,Monday,2,February,2025-02-17,2025-09-25 11:55:02.203,2025,2,17,Winter,Winter
12,card,35.76,Cappuccino,Afternoon,1,Monday,2,February,2025-02-17,2025-09-25 12:48:58.321,2025,2,17,Winter,Winter
14,card,35.76,Latte,Afternoon,1,Monday,2,February,2025-02-17,2025-09-25 14:23:01.905,2025,2,17,Winter,Winter
15,card,30.86,Americano with Milk,Afternoon,1,Monday,2,February,2025-02-17,2025-09-25 15:05:41.697,2025,2,17,Winter,Winter
15,card,35.76,Latte,Afternoon,1,Monday,2,February,2025-02-17,2025-09-25 15:33:19.567,2025,2,17,Winter,Winter
16,card,21.06,Espresso,Afternoon,1,Monday,2,February,2025-02-17,2025-09-25 16:19:06.398,2025,2,17,Winter,Winter
16,card,25.96,Americano,Afternoon,1,Monday,2,February,2025-02-17,2025-09-25 16:22:42.001,2025,2,17,Winter,Winter
17,card,30.86,Americano with Milk,Night,1,Monday,2,February,2025-02-17,2025-09-25 17:31:14.111,2025,2,17,Winter,Winter
18,card,25.96,Americano,Night,1,Monday,2,February,2025-02-17,2025-09-25 18:23:52.638,2025,2,17,Winter,Winter
19,card,25.96,Americano,Night,1,Monday,2,February,2025-02-17,2025-09-25 19:13:51.838,2025,2,17,Winter,Winter
19,card,25.96,Americano,Night,1,Monday,2,February,2025-02-17,2025-09-25 19:15:00.877,2025,2,17,Winter,Winter
20,card,35.76,Latte,Night,1,Monday,2,February,2025-02-17,2025-09-25 20:18:17.498,2025,2,17,Winter,Winter
8,card,25.96,Americano,Morning,2,Tuesday,2,February,2025-02-18,2025-09-25 08:53:08.743,2025,2,18,Winter,Winter
8,card,25.96,Americano,Morning,2,Tuesday,2,February,2025-02-18,2025-09-25 08:54:14.493,2025,2,18,Winter,Winter
11,card,25.96,Americano,Morning,2,Tuesday,2,February,2025-02-18,2025-09-25 11:07:35.321,2025,2,18,Winter,Winter
11,card,25.96,Americano,Morning,2,Tuesday,2,February,2025-02-18,2025-09-25 11:30:06.156,2025,2,18,Winter,Winter
11,card,30.86,Americano with Milk,Morning,2,Tuesday,2,February,2025-02-18,2025-09-25 11:38:23.547,2025,2,18,Winter,Winter
12,card,30.86,Americano with Milk,Afternoon,2,Tuesday,2,February,2025-02-18,2025-09-25 12:15:26.575,2025,2,18,Winter,Winter
13,card,35.76,Cocoa,Afternoon,2,Tuesday,2,February,2025-02-18,2025-09-25 13:04:27.249,2025,2,18,Winter,Winter
13,card,25.96,Americano,Afternoon,2,Tuesday,2,February,2025-02-18,2025-09-25 13:25:45.108,2025,2,18,Winter,Winter
13,card,30.86,Americano with Milk,Afternoon,2,Tuesday,2,February,2025-02-18,2025-09-25 13:27:05.310,2025,2,18,Winter,Winter
17,card,35.76,Hot Chocolate,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 17:05:28.048,2025,2,18,Winter,Winter
17,card,30.86,Americano with Milk,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 17:08:19.308,2025,2,18,Winter,Winter
17,card,21.06,Espresso,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 17:09:17.261,2025,2,18,Winter,Winter
17,card,35.76,Cocoa,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 17:10:22.869,2025,2,18,Winter,Winter
17,card,35.76,Cocoa,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 17:11:35.709,2025,2,18,Winter,Winter
19,card,35.76,Cocoa,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 19:36:27.317,2025,2,18,Winter,Winter
20,card,35.76,Cocoa,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 20:06:56.196,2025,2,18,Winter,Winter
20,card,35.76,Hot Chocolate,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 20:58:12.599,2025,2,18,Winter,Winter
21,card,30.86,Americano with Milk,Night,2,Tuesday,2,February,2025-02-18,2025-09-25 21:01:59.629,2025,2,18,Winter,Winter
8,card,35.76,Cappuccino,Morning,3,Wednesday,2,February,2025-02-19,2025-09-25 08:08:52.951,2025,2,19,Winter,Winter
8,card,25.96,Americano,Morning,3,Wednesday,2,February,2025-02-19,2025-09-25 08:09:54.081,2025,2,19,Winter,Winter
8,card,25.96,Americano,Morning,3,Wednesday,2,February,2025-02-19,2025-09-25 08:47:32.785,2025,2,19,Winter,Winter
9,card,35.76,Cappuccino,Morning,3,Wednesday,2,February,2025-02-19,2025-09-25 09:24:31.977,2025,2,19,Winter,Winter
10,card,25.96,Americano,Morning,3,Wednesday,2,February,2025-02-19,2025-09-25 10:09:51.001,2025,2,19,Winter,Winter
10,card,35.76,Hot Chocolate,Morning,3,Wednesday,2,February,2025-02-19,2025-09-25 10:19:01.276,2025,2,19,Winter,Winter
10,card,30.86,Americano with Milk,Morning,3,Wednesday,2,February,2025-02-19,2025-09-25 10:40:51.590,2025,2,19,Winter,Winter
12,card,25.96,Americano,Afternoon,3,Wednesday,2,February,2025-02-19,2025-09-25 12:45:06.072,2025,2,19,Winter,Winter
12,card,35.76,Cocoa,Afternoon,3,Wednesday,2,February,2025-02-19,2025-09-25 12:46:03.964,2025,2,19,Winter,Winter
13,card,25.96,Americano,Afternoon,3,Wednesday,2,February,2025-02-19,2025-09-25 13:06:54.382,2025,2,19,Winter,Winter
15,card,35.76,Cappuccino,Afternoon,3,Wednesday,2,February,2025-02-19,2025-09-25 15:50:42.815,2025,2,19,Winter,Winter
17,card,25.96,Americano,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 17:04:00.258,2025,2,19,Winter,Winter
17,card,35.76,Cappuccino,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 17:34:49.096,2025,2,19,Winter,Winter
17,card,30.86,Americano with Milk,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 17:57:52.035,2025,2,19,Winter,Winter
18,card,35.76,Cappuccino,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 18:35:38.827,2025,2,19,Winter,Winter
19,card,35.76,Latte,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 19:01:33.088,2025,2,19,Winter,Winter
19,card,35.76,Cocoa,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 19:11:49.990,2025,2,19,Winter,Winter
19,card,35.76,Hot Chocolate,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 19:12:42.778,2025,2,19,Winter,Winter
19,card,35.76,Latte,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 19:26:22.966,2025,2,19,Winter,Winter
20,card,35.76,Cocoa,Night,3,Wednesday,2,February,2025-02-19,2025-09-25 20:05:28.372,2025,2,19,Winter,Winter
7,card,35.76,Cappuccino,Morning,4,Thursday,2,February,2025-02-20,2025-09-25 07:56:24.575,2025,2,20,Winter,Winter
9,card,25.96,Americano,Morning,4,Thursday,2,February,2025-02-20,2025-09-25 09:17:53.311,2025,2,20,Winter,Winter
10,card,35.76,Cappuccino,Morning,4,Thursday,2,February,2025-02-20,2025-09-25 10:16:40.424,2025,2,20,Winter,Winter
10,card,25.96,Americano,Morning,4,Thursday,2,February,2025-02-20,2025-09-25 10:17:38.671,2025,2,20,Winter,Winter
10,card,25.96,Americano,Morning,4,Thursday,2,February,2025-02-20,2025-09-25 10:20:24.946,2025,2,20,Winter,Winter
10,card,25.96,Americano,Morning,4,Thursday,2,February,2025-02-20,2025-09-25 10:24:23.547,2025,2,20,Winter,Winter
13,card,30.86,Americano with Milk,Afternoon,4,Thursday,2,February,2025-02-20,2025-09-25 13:02:19.848,2025,2,20,Winter,Winter
14,card,35.76,Latte,Afternoon,4,Thursday,2,February,2025-02-20,2025-09-25 14:20:33.099,2025,2,20,Winter,Winter
14,card,25.96,Americano,Afternoon,4,Thursday,2,February,2025-02-20,2025-09-25 14:37:59.781,2025,2,20,Winter,Winter
14,card,25.96,Americano,Afternoon,4,Thursday,2,February,2025-02-20,2025-09-25 14:38:49.319,2025,2,20,Winter,Winter
15,card,21.06,Espresso,Afternoon,4,Thursday,2,February,2025-02-20,2025-09-25 15:19:45.555,2025,2,20,Winter,Winter
16,card,35.76,Cappuccino,Afternoon,4,Thursday,2,February,2025-02-20,2025-09-25 16:05:49.514,2025,2,20,Winter,Winter
16,card,35.76,Cappuccino,Afternoon,4,Thursday,2,February,2025-02-20,2025-09-25 16:59:06.628,2025,2,20,Winter,Winter
17,card,35.76,Hot Chocolate,Night,4,Thursday,2,February,2025-02-20,2025-09-25 17:00:36.942,2025,2,20,Winter,Winter
17,card,25.96,Americano,Night,4,Thursday,2,February,2025-02-20,2025-09-25 17:07:27.986,2025,2,20,Winter,Winter
18,card,25.96,Americano,Night,4,Thursday,2,February,2025-02-20,2025-09-25 18:57:34.629,2025,2,20,Winter,Winter
19,card,35.76,Hot Chocolate,Night,4,Thursday,2,February,2025-02-20,2025-09-25 19:01:51.276,2025,2,20,Winter,Winter
19,card,35.76,Cocoa,Night,4,Thursday,2,February,2025-02-20,2025-09-25 19:07:25.568,2025,2,20,Winter,Winter
20,card,35.76,Latte,Night,4,Thursday,2,February,2025-02-20,2025-09-25 20:07:03.598,2025,2,20,Winter,Winter
6,card,25.96,Americano,Morning,5,Friday,2,February,2025-02-21,2025-09-25 06:59:08.408,2025,2,21,Winter,Winter
9,card,35.76,Latte,Morning,5,Friday,2,February,2025-02-21,2025-09-25 09:41:29.609,2025,2,21,Winter,Winter
9,card,35.76,Cappuccino,Morning,5,Friday,2,February,2025-02-21,2025-09-25 09:49:20.918,2025,2,21,Winter,Winter
9,card,21.06,Espresso,Morning,5,Friday,2,February,2025-02-21,2025-09-25 09:51:12.605,2025,2,21,Winter,Winter
10,card,25.96,Americano,Morning,5,Friday,2,February,2025-02-21,2025-09-25 10:18:10.978,2025,2,21,Winter,Winter
11,card,30.86,Americano with Milk,Morning,5,Friday,2,February,2025-02-21,2025-09-25 11:10:07.529,2025,2,21,Winter,Winter
12,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 12:04:49.232,2025,2,21,Winter,Winter
12,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 12:07:42.766,2025,2,21,Winter,Winter
12,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 12:56:17.998,2025,2,21,Winter,Winter
12,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 12:57:02.860,2025,2,21,Winter,Winter
13,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 13:06:42.927,2025,2,21,Winter,Winter
14,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 14:17:54.803,2025,2,21,Winter,Winter
15,card,35.76,Cappuccino,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 15:18:31.267,2025,2,21,Winter,Winter
15,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 15:45:54.235,2025,2,21,Winter,Winter
15,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 15:46:48.335,2025,2,21,Winter,Winter
15,card,25.96,Americano,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 15:52:48.020,2025,2,21,Winter,Winter
16,card,35.76,Cocoa,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 16:10:06.125,2025,2,21,Winter,Winter
16,card,35.76,Latte,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 16:46:58.673,2025,2,21,Winter,Winter
16,card,35.76,Hot Chocolate,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 16:48:58.515,2025,2,21,Winter,Winter
16,card,35.76,Latte,Afternoon,5,Friday,2,February,2025-02-21,2025-09-25 16:50:13.417,2025,2,21,Winter,Winter
19,card,35.76,Cocoa,Night,5,Friday,2,February,2025-02-21,2025-09-25 19:08:18.825,2025,2,21,Winter,Winter
19,card,35.76,Cocoa,Night,5,Friday,2,February,2025-02-21,2025-09-25 19:09:09.551,2025,2,21,Winter,Winter
19,card,35.76,Cappuccino,Night,5,Friday,2,February,2025-02-21,2025-09-25 19:59:24.115,2025,2,21,Winter,Winter
10,card,35.76,Hot Chocolate,Morning,6,Saturday,2,February,2025-02-22,2025-09-25 10:52:18.682,2025,2,22,Winter,Winter
11,card,25.96,Americano,Morning,6,Saturday,2,February,2025-02-22,2025-09-25 11:28:30.453,2025,2,22,Winter,Winter
11,card,25.96,Americano,Morning,6,Saturday,2,February,2025-02-22,2025-09-25 11:41:12.848,2025,2,22,Winter,Winter
12,card,21.06,Espresso,Afternoon,6,Saturday,2,February,2025-02-22,2025-09-25 12:59:41.853,2025,2,22,Winter,Winter
15,card,30.86,Americano with Milk,Afternoon,6,Saturday,2,February,2025-02-22,2025-09-25 15:03:03.270,2025,2,22,Winter,Winter
10,card,30.86,Americano with Milk,Morning,7,Sunday,2,February,2025-02-23,2025-09-25 10:33:11.517,2025,2,23,Winter,Winter
12,card,30.86,Americano with Milk,Afternoon,7,Sunday,2,February,2025-02-23,2025-09-25 12:52:26.405,2025,2,23,Winter,Winter
12,card,30.86,Americano with Milk,Afternoon,7,Sunday,2,February,2025-02-23,2025-09-25 12:54:06.170,2025,2,23,Winter,Winter
13,card,35.76,Cappuccino,Afternoon,7,Sunday,2,February,2025-02-23,2025-09-25 13:50:21.627,2025,2,23,Winter,Winter
14,card,35.76,Cocoa,Afternoon,7,Sunday,2,February,2025-02-23,2025-09-25 14:02:03.441,2025,2,23,Winter,Winter
17,card,25.96,Americano,Night,7,Sunday,2,February,2025-02-23,2025-09-25 17:27:44.922,2025,2,23,Winter,Winter
9,card,30.86,Americano with Milk,Morning,1,Monday,2,February,2025-02-24,2025-09-25 09:14:53.565,2025,2,24,Winter,Winter
9,card,35.76,Latte,Morning,1,Monday,2,February,2025-02-24,2025-09-25 09:45:10.699,2025,2,24,Winter,Winter
10,card,25.96,Americano,Morning,1,Monday,2,February,2025-02-24,2025-09-25 10:02:48.501,2025,2,24,Winter,Winter
10,card,30.86,Americano with Milk,Morning,1,Monday,2,February,2025-02-24,2025-09-25 10:09:12.494,2025,2,24,Winter,Winter
10,card,30.86,Americano with Milk,Morning,1,Monday,2,February,2025-02-24,2025-09-25 10:10:21.726,2025,2,24,Winter,Winter
10,card,35.76,Cocoa,Morning,1,Monday,2,February,2025-02-24,2025-09-25 10:47:47.680,2025,2,24,Winter,Winter
12,card,35.76,Latte,Afternoon,1,Monday,2,February,2025-02-24,2025-09-25 12:58:41.309,2025,2,24,Winter,Winter
13,card,35.76,Cocoa,Afternoon,1,Monday,2,February,2025-02-24,2025-09-25 13:00:01.278,2025,2,24,Winter,Winter
15,card,30.86,Americano with Milk,Afternoon,1,Monday,2,February,2025-02-24,2025-09-25 15:40:01.820,2025,2,24,Winter,Winter
16,card,35.76,Cocoa,Afternoon,1,Monday,2,February,2025-02-24,2025-09-25 16:00:06.327,2025,2,24,Winter,Winter
16,card,35.76,Cappuccino,Afternoon,1,Monday,2,February,2025-02-24,2025-09-25 16:10:23.971,2025,2,24,Winter,Winter
16,card,35.76,Latte,Afternoon,1,Monday,2,February,2025-02-24,2025-09-25 16:28:52.132,2025,2,24,Winter,Winter
16,card,25.96,Americano,Afternoon,1,Monday,2,February,2025-02-24,2025-09-25 16:59:38.528,2025,2,24,Winter,Winter
17,card,25.96,Americano,Night,1,Monday,2,February,2025-02-24,2025-09-25 17:00:44.935,2025,2,24,Winter,Winter
17,card,30.86,Americano with Milk,Night,1,Monday,2,February,2025-02-24,2025-09-25 17:37:38.947,2025,2,24,Winter,Winter
18,card,30.86,Americano with Milk,Night,1,Monday,2,February,2025-02-24,2025-09-25 18:07:01.699,2025,2,24,Winter,Winter
18,card,35.76,Latte,Night,1,Monday,2,February,2025-02-24,2025-09-25 18:21:57.165,2025,2,24,Winter,Winter
19,card,30.86,Americano with Milk,Night,1,Monday,2,February,2025-02-24,2025-09-25 19:04:34.437,2025,2,24,Winter,Winter
19,card,35.76,Hot Chocolate,Night,1,Monday,2,February,2025-02-24,2025-09-25 19:24:10.809,2025,2,24,Winter,Winter
19,card,35.76,Latte,Night,1,Monday,2,February,2025-02-24,2025-09-25 19:24:54.411,2025,2,24,Winter,Winter
19,card,35.76,Cocoa,Night,1,Monday,2,February,2025-02-24,2025-09-25 19:26:14.767,2025,2,24,Winter,Winter
20,card,35.76,Cocoa,Night,1,Monday,2,February,2025-02-24,2025-09-25 20:14:51.303,2025,2,24,Winter,Winter
8,card,30.86,Americano with Milk,Morning,2,Tuesday,2,February,2025-02-25,2025-09-25 08:00:39.257,2025,2,25,Winter,Winter
8,card,25.96,Americano,Morning,2,Tuesday,2,February,2025-02-25,2025-09-25 08:49:21.068,2025,2,25,Winter,Winter
8,card,30.86,Americano with Milk,Morning,2,Tuesday,2,February,2025-02-25,2025-09-25 08:50:14.259,2025,2,25,Winter,Winter
10,card,21.06,Espresso,Morning,2,Tuesday,2,February,2025-02-25,2025-09-25 10:02:44.852,2025,2,25,Winter,Winter
11,card,25.96,Americano,Morning,2,Tuesday,2,February,2025-02-25,2025-09-25 11:03:33.850,2025,2,25,Winter,Winter
11,card,25.96,Americano,Morning,2,Tuesday,2,February,2025-02-25,2025-09-25 11:04:26.917,2025,2,25,Winter,Winter
12,card,35.76,Cappuccino,Afternoon,2,Tuesday,2,February,2025-02-25,2025-09-25 12:20:41.507,2025,2,25,Winter,Winter
14,card,35.76,Cappuccino,Afternoon,2,Tuesday,2,February,2025-02-25,2025-09-25 14:14:18.541,2025,2,25,Winter,Winter
16,card,25.96,Americano,Afternoon,2,Tuesday,2,February,2025-02-25,2025-09-25 16:49:37.395,2025,2,25,Winter,Winter
16,card,25.96,Americano,Afternoon,2,Tuesday,2,February,2025-02-25,2025-09-25 16:50:35.811,2025,2,25,Winter,Winter
18,card,35.76,Cocoa,Night,2,Tuesday,2,February,2025-02-25,2025-09-25 18:19:09.057,2025,2,25,Winter,Winter
19,card,35.76,Cappuccino,Night,2,Tuesday,2,February,2025-02-25,2025-09-25 19:32:40.434,2025,2,25,Winter,Winter
8,card,25.96,Americano,Morning,3,Wednesday,2,February,2025-02-26,2025-09-25 08:57:37.237,2025,2,26,Winter,Winter
10,card,30.86,Americano with Milk,Morning,3,Wednesday,2,February,2025-02-26,2025-09-25 10:11:27.140,2025,2,26,Winter,Winter
10,card,30.86,Americano with Milk,Morning,3,Wednesday,2,February,2025-02-26,2025-09-25 10:12:25.513,2025,2,26,Winter,Winter
10,card,35.76,Hot Chocolate,Morning,3,Wednesday,2,February,2025-02-26,2025-09-25 10:16:57.091,2025,2,26,Winter,Winter
13,card,35.76,Cocoa,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 13:13:26.877,2025,2,26,Winter,Winter
13,card,35.76,Latte,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 13:31:23.611,2025,2,26,Winter,Winter
15,card,25.96,Americano,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 15:01:58.636,2025,2,26,Winter,Winter
15,card,25.96,Americano,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 15:14:47.989,2025,2,26,Winter,Winter
15,card,25.96,Cortado,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 15:17:24.547,2025,2,26,Winter,Winter
15,card,35.76,Hot Chocolate,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 15:20:02.820,2025,2,26,Winter,Winter
15,card,25.96,Americano,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 15:20:48.805,2025,2,26,Winter,Winter
15,card,25.96,Americano,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 15:28:45.256,2025,2,26,Winter,Winter
16,card,35.76,Latte,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 16:20:46.792,2025,2,26,Winter,Winter
16,card,35.76,Hot Chocolate,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 16:55:13.614,2025,2,26,Winter,Winter
16,card,35.76,Latte,Afternoon,3,Wednesday,2,February,2025-02-26,2025-09-25 16:55:59.649,2025,2,26,Winter,Winter
17,card,30.86,Americano with Milk,Night,3,Wednesday,2,February,2025-02-26,2025-09-25 17:22:44.573,2025,2,26,Winter,Winter
18,card,35.76,Latte,Night,3,Wednesday,2,February,2025-02-26,2025-09-25 18:11:24.140,2025,2,26,Winter,Winter
18,card,35.76,Cappuccino,Night,3,Wednesday,2,February,2025-02-26,2025-09-25 18:13:50.419,2025,2,26,Winter,Winter
7,card,35.76,Cappuccino,Morning,4,Thursday,2,February,2025-02-27,2025-09-25 07:19:00.322,2025,2,27,Winter,Winter
7,card,35.76,Cappuccino,Morning,4,Thursday,2,February,2025-02-27,2025-09-25 07:21:00.583,2025,2,27,Winter,Winter
10,card,21.06,Espresso,Morning,4,Thursday,2,February,2025-02-27,2025-09-25 10:52:29.153,2025,2,27,Winter,Winter
11,card,35.76,Cocoa,Morning,4,Thursday,2,February,2025-02-27,2025-09-25 11:08:16.864,2025,2,27,Winter,Winter
12,card,35.76,Cocoa,Afternoon,4,Thursday,2,February,2025-02-27,2025-09-25 12:48:15.878,2025,2,27,Winter,Winter
13,card,30.86,Americano with Milk,Afternoon,4,Thursday,2,February,2025-02-27,2025-09-25 13:29:48.424,2025,2,27,Winter,Winter
14,card,25.96,Americano,Afternoon,4,Thursday,2,February,2025-02-27,2025-09-25 14:23:16.499,2025,2,27,Winter,Winter
14,card,35.76,Latte,Afternoon,4,Thursday,2,February,2025-02-27,2025-09-25 14:43:19.325,2025,2,27,Winter,Winter
15,card,25.96,Americano,Afternoon,4,Thursday,2,February,2025-02-27,2025-09-25 15:47:50.692,2025,2,27,Winter,Winter
16,card,25.96,Americano,Afternoon,4,Thursday,2,February,2025-02-27,2025-09-25 16:28:28.103,2025,2,27,Winter,Winter
17,card,25.96,Americano,Night,4,Thursday,2,February,2025-02-27,2025-09-25 17:12:55.999,2025,2,27,Winter,Winter
17,card,25.96,Americano,Night,4,Thursday,2,February,2025-02-27,2025-09-25 17:23:10.042,2025,2,27,Winter,Winter
17,card,35.76,Latte,Night,4,Thursday,2,February,2025-02-27,2025-09-25 17:53:13.054,2025,2,27,Winter,Winter
18,card,35.76,Latte,Night,4,Thursday,2,February,2025-02-27,2025-09-25 18:17:28.969,2025,2,27,Winter,Winter
18,card,35.76,Cappuccino,Night,4,Thursday,2,February,2025-02-27,2025-09-25 18:38:40.856,2025,2,27,Winter,Winter
18,card,35.76,Cocoa,Night,4,Thursday,2,February,2025-02-27,2025-09-25 18:40:01.843,2025,2,27,Winter,Winter
18,card,35.76,Cocoa,Night,4,Thursday,2,February,2025-02-27,2025-09-25 18:40:52.049,2025,2,27,Winter,Winter
19,card,35.76,Latte,Night,4,Thursday,2,February,2025-02-27,2025-09-25 19:14:15.622,2025,2,27,Winter,Winter
20,card,35.76,Cappuccino,Night,4,Thursday,2,February,2025-02-27,2025-09-25 20:02:07.207,2025,2,27,Winter,Winter
6,card,30.86,Americano with Milk,Morning,5,Friday,2,February,2025-02-28,2025-09-25 06:52:45.591,2025,2,28,Winter,Winter
6,card,30.86,Americano with Milk,Morning,5,Friday,2,February,2025-02-28,2025-09-25 06:54:59.973,2025,2,28,Winter,Winter
7,card,35.76,Cappuccino,Morning,5,Friday,2,February,2025-02-28,2025-09-25 07:18:36.920,2025,2,28,Winter,Winter
8,card,21.06,Espresso,Morning,5,Friday,2,February,2025-02-28,2025-09-25 08:09:57.784,2025,2,28,Winter,Winter
9,card,30.86,Americano with Milk,Morning,5,Friday,2,February,2025-02-28,2025-09-25 09:02:38.061,2025,2,28,Winter,Winter
